raw_afsi_mean,excess_frozen_C2,excess_C2x,excess_C3x,tail_afsi_q50_mean,tail_afsi_q67_mean,perm_reject_rate,scm_mean,eq7_beta_excess_h4,eq7_n
0.1711,0.1482,0.0382,0.0257,0.0378,0.0012,0.896,0.3914,-0.0502,111
